,시도명,시군구명,위도,경도,보행자신호등유무,보도턱낮춤여부,점자블록유무,보조시설유무
42369,경기도,성남시 분당구,37.372814,127.141469,Y,Y,Y,ABC
42370,경기도,성남시 분당구,37.372019,127.140723,Y,Y,Y,ABC
42371,경기도,성남시 분당구,37.370315,127.138113,Y,Y,Y,ABC
42372,경기도,성남시 분당구,37.3913501,127.1254101,Y,Y,Y,ABC
42373,경기도,성남시 분당구,37.390724,127.1260901,Y,Y,Y,ABC
42374,경기도,성남시 분당구,37.383644,127.121376,Y,Y,Y,ABC
42375,경기도,성남시 분당구,37.394609,127.1268201,Y,Y,Y,ABC
42376,경기도,성남시 분당구,37.410536,127.138197,Y,Y,Y,ABC
42377,경기도,성남시 분당구,37.411687,127.1337801,Y,Y,Y,ABC
42378,경기도,성남시 분당구,37.410747,127.133933,Y,Y,Y,ABC
42379,경기도,성남시분당구,37.391176,127.063253,N,Y,N,B
42380,경기도,성남시분당구,37.391372,127.065265,Y,Y,Y,ABC
42381,경기도,성남시분당구,37.3914401,127.068012,Y,Y,Y,ABC
42382,경기도,성남시분당구,37.391683,127.075849,Y,Y,Y,ABC
42383,경기도,성남시분당구,37.391547,127.078322,Y,Y,Y,ABC
42384,경기도,성남시분당구,37.391312,127.081562,Y,Y,Y,ABC
42385,경기도,성남시분당구,37.390533,127.085467,Y,Y,Y,ABC
42386,경기도,성남시분당구,37.389403,127.090134,Y,Y,Y,ABC
42387,경기도,성남시분당구,37.388627,127.093852,Y,Y,Y,ABC
42388,경기도,성남시분당구,37.388065,127.097506,Y,Y,Y,ABC
42389,경기도,성남시분당구,37.386858,127.097457,Y,Y,Y,ABC
42390,경기도,성남시분당구,37.389608,127.097639,Y,Y,Y,ABC
42391,경기도,성남시분당구,37.390703,127.097752,Y,Y,Y,ABC
42392,경기도,성남시분당구,37.392693,127.098278,Y,Y,Y,ABC
42393,경기도,성남시분당구,37.393371,127.098251,Y,Y,Y,ABC
42394,경기도,성남시분당구,37.394675,127.098208,Y,Y,Y,ABC
42395,경기도,성남시분당구,37.396376,127.098009,Y,Y,Y,ABC
42396,경기도,성남시분당구,37.398208,127.096416,Y,Y,Y,ABC
42397,경기도,성남시분당구,37.399082,127.095424,Y,Y,Y,ABC
42398,경기도,성남시분당구,37.399832,127.0948501,Y,Y,Y,ABC
42399,경기도,성남시분당구,37.400599,127.094276,Y,Y,Y,ABC
42400,경기도,성남시분당구,37.401515,127.093503,Y,Y,Y,ABC
42401,경기도,성남시분당구,37.403025,127.095988,N,Y,Y,BC
42402,경기도,성남시분당구,37.390683,127.099771,Y,Y,Y,ABC
42403,경기도,성남시분당구,37.394667,127.100275,Y,Y,Y,ABC
42404,경기도,성남시분당구,37.394673,127.0990501,Y,Y,Y,ABC
42405,경기도,성남시분당구,37.398779,127.092849,Y,Y,Y,ABC
42406,경기도,성남시분당구,37.388806,127.084903,Y,Y,Y,ABC
42407,경기도,성남시분당구,37.387076,127.084216,Y,Y,Y,ABC
42408,경기도,성남시분당구,37.388008,127.075162,Y,Y,Y,ABC
42409,경기도,성남시분당구,37.393156,127.075964,Y,Y,Y,ABC
42410,경기도,성남시분당구,37.392815,127.065138,Y,Y,Y,ABC
42411,경기도,성남시분당구,37.392952,127.0692101,Y,Y,Y,ABC
42412,경기도,성남시분당구,37.392087,127.068126,Y,Y,Y,ABC
42413,경기도,성남시분당구,37.390727,127.067931,Y,Y,Y,ABC
42414,경기도,성남시분당구,37.388247,127.082253,Y,Y,Y,ABC
42415,경기도,성남시분당구,37.3876801,127.086925,Y,Y,Y,ABC
42416,경기도,성남시분당구,37.388624,127.085815,Y,Y,Y,ABC
42417,경기도,성남시분당구,37.386673,127.086559,Y,Y,Y,ABC
42418,경기도,성남시분당구,37.386348,127.0880201,Y,Y,Y,ABC
42419,경기도,성남시분당구,37.3876701,127.089549,Y,Y,Y,ABC
42420,경기도,성남시분당구,37.386373,127.089093,Y,Y,Y,ABC
42421,경기도,성남시분당구,37.386268,127.092382,Y,Y,Y,ABC
42422,경기도,성남시분당구,37.390189,127.067778,Y,Y,Y,ABC
42423,경기도,성남시분당구,37.390693,127.075752,Y,Y,Y,ABC
42424,경기도,성남시분당구,37.389324,127.075572,Y,Y,Y,ABC
42425,경기도,성남시분당구,37.387754,127.075002,Y,Y,Y,ABC
42426,경기도,성남시분당구,37.387182,127.074744,Y,Y,Y,ABC
42427,경기도,성남시분당구,37.385823,127.074293,Y,Y,Y,ABC
42428,경기도,성남시분당구,37.384154,127.074341,Y,Y,Y,ABC
42429,경기도,성남시분당구,37.391371,127.0908501,Y,Y,Y,ABC
42430,경기도,성남시분당구,37.390521,127.090528,Y,Y,Y,ABC
42431,경기도,성남시분당구,37.392071,127.068108,Y,Y,Y,ABC
42432,경기도,성남시분당구,37.4067101,127.1154101,Y,Y,Y,ABC
42433,경기도,성남시분당구,37.405795,127.115445,Y,Y,Y,ABC
42434,경기도,성남시분당구,37.405221,127.115481,Y,Y,Y,ABC
42435,경기도,성남시분당구,37.404298,127.116147,Y,Y,Y,ABC
42436,경기도,성남시분당구,37.402643,127.116787,Y,Y,Y,ABC
42437,경기도,성남시분당구,37.401425,127.116768,Y,Y,Y,ABC
42438,경기도,성남시분당구,37.399868,127.116768,Y,Y,Y,ABC
42439,경기도,성남시분당구,37.398367,127.116755,Y,Y,Y,ABC
42440,경기도,성남시분당구,37.396238,127.116755,Y,Y,Y,ABC
42441,경기도,성남시분당구,37.395729,127.118327,Y,Y,Y,ABC
42442,경기도,성남시분당구,37.3934301,127.116744,Y,Y,Y,ABC
42443,경기도,성남시분당구,37.391889,127.116779,Y,Y,Y,ABC
42444,경기도,성남시분당구,37.390641,127.116805,Y,Y,Y,ABC
42445,경기도,성남시분당구,37.388959,127.116415,Y,Y,Y,ABC
42446,경기도,성남시분당구,37.388139,127.115461,Y,Y,Y,ABC
42447,경기도,성남시분당구,37.387912,127.114389,Y,Y,Y,ABC
42448,경기도,성남시분당구,37.387904,127.111164,Y,Y,Y,ABC
42449,경기도,성남시분당구,37.387154,127.111331,Y,Y,Y,ABC
42450,경기도,성남시분당구,37.4031701,127.1129401,Y,Y,Y,ABC
42451,경기도,성남시분당구,37.399783,127.1129401,Y,Y,Y,ABC
42452,경기도,성남시분당구,37.398296,127.1129401,Y,Y,Y,ABC
42453,경기도,성남시분당구,37.396223,127.119927,Y,Y,Y,ABC
42454,경기도,성남시분당구,37.394007,127.112924,Y,Y,Y,ABC
42455,경기도,성남시분당구,37.391685,127.112929,Y,Y,Y,ABC
42456,경기도,성남시분당구,37.387889,127.112965,Y,Y,Y,ABC
42457,경기도,성남시분당구,37.403178,127.109643,Y,Y,Y,ABC
42458,경기도,성남시분당구,37.402375,127.109682,Y,Y,Y,ABC
42459,경기도,성남시분당구,37.400933,127.109692,Y,Y,Y,ABC
42460,경기도,성남시분당구,37.399849,127.109652,Y,Y,Y,ABC
42461,경기도,성남시분당구,37.397728,127.109652,Y,Y,Y,ABC
42462,경기도,성남시분당구,37.396231,127.109662,Y,Y,Y,ABC
42463,경기도,성남시분당구,37.393791,127.109692,Y,Y,Y,ABC
42464,경기도,성남시분당구,37.389713,127.108907,Y,Y,Y,ABC
42465,경기도,성남시분당구,37.387818,127.108426,Y,Y,Y,ABC
42466,경기도,성남시분당구,37.387264,127.108406,Y,Y,Y,ABC
42467,경기도,성남시분당구,37.386907,127.108422,Y,Y,Y,ABC
42468,경기도,성남시분당구,37.386092,127.108425,Y,Y,Y,ABC
42469,경기도,성남시분당구,37.385215,127.108422,Y,Y,Y,ABC
42470,경기도,성남시분당구,37.383708,127.110702,Y,Y,Y,ABC
42471,경기도,성남시분당구,37.403942,127.109649,Y,Y,Y,ABC
42472,경기도,성남시분당구,37.398305,127.113989,Y,Y,Y,ABC
42473,경기도,성남시분당구,37.396239,127.114008,Y,Y,Y,ABC
42474,경기도,성남시분당구,37.396251,127.111166,Y,Y,Y,ABC
42475,경기도,성남시분당구,37.399842,127.111768,Y,Y,Y,ABC
42476,경기도,성남시분당구,37.3998401,127.084331,Y,Y,Y,ABC
42477,경기도,성남시분당구,37.399831,127.1037601,Y,Y,Y,ABC
42478,경기도,성남시분당구,37.399831,127.102581,Y,Y,Y,ABC
42479,경기도,성남시분당구,37.393806,127.111113,Y,Y,Y,ABC
42480,경기도,성남시분당구,37.405076,127.100406,Y,Y,Y,ABC
42481,경기도,성남시분당구,37.403169,127.102582,Y,Y,Y,ABC
42482,경기도,성남시분당구,37.404494,127.101492,N,Y,Y,BC
42483,경기도,성남시분당구,37.402307,127.102577,Y,Y,Y,ABC
42484,경기도,성남시분당구,37.400852,127.102599,Y,Y,Y,ABC
42485,경기도,성남시분당구,37.403649,127.099114,Y,Y,Y,ABC
42486,경기도,성남시분당구,37.401634,127.100226,Y,Y,Y,ABC
42487,경기도,성남시분당구,37.400831,127.100822,Y,Y,Y,ABC
42488,경기도,성남시분당구,37.399797,127.101268,Y,Y,Y,ABC
42489,경기도,성남시분당구,37.395037,127.101978,Y,Y,Y,ABC
42490,경기도,성남시분당구,37.397602,127.101559,Y,Y,Y,ABC
42491,경기도,성남시분당구,37.392699,127.099781,N,Y,Y,BC
42492,경기도,성남시분당구,37.403902,127.106456,Y,Y,Y,ABC
42493,경기도,성남시분당구,37.403183,127.105057,Y,Y,Y,ABC
42494,경기도,성남시분당구,37.3998301,127.106377,Y,Y,Y,ABC
42495,경기도,성남시분당구,37.396197,127.107037,Y,Y,Y,ABC
42496,경기도,성남시분당구,37.394262,127.105493,Y,Y,Y,ABC
42497,경기도,성남시분당구,37.388421,127.101626,Y,Y,Y,ABC
42498,경기도,성남시분당구,37.381553,127.102189,Y,Y,Y,ABC
42499,경기도,성남시분당구,37.378255,127.102025,Y,Y,Y,ABC
42500,경기도,성남시분당구,37.374603,127.101712,Y,Y,Y,ABC
42501,경기도,성남시분당구,37.370535,127.101684,Y,Y,Y,ABC
42502,경기도,성남시분당구,37.369544,127.101604,Y,Y,Y,ABC
42503,경기도,성남시분당구,37.366162,127.101567,Y,Y,Y,ABC
42504,경기도,성남시분당구,37.363085,127.101571,Y,Y,Y,ABC
42505,경기도,성남시분당구,37.357644,127.101713,Y,Y,Y,ABC
42506,경기도,성남시분당구,37.353598,127.101646,Y,Y,Y,ABC
42507,경기도,성남시분당구,37.344836,127.101569,Y,Y,Y,ABC
42508,경기도,성남시분당구,37.347344,127.101964,Y,Y,Y,ABC
42509,경기도,성남시분당구,37.349946,127.102832,Y,Y,Y,ABC
42510,경기도,성남시분당구,37.352045,127.085914,Y,Y,Y,ABC
42511,경기도,성남시분당구,37.352502,127.081078,Y,Y,Y,ABC
42512,경기도,성남시분당구,37.361818,127.067732,Y,Y,Y,ABC
42513,경기도,성남시분당구,37.359374,127.068049,Y,Y,Y,ABC
42514,경기도,성남시분당구,37.804231,127.048137,Y,Y,Y,ABC
42515,경기도,성남시분당구,37.41105289,127.1287289,Y,Y,Y,ABC
42516,경기도,수원시,37.31842457,126.9884191,Y,N,N,A
42517,경기도,수원시,37.3175346,126.9886859,N,N,Y,C
42518,경기도,수원시,37.31562493,126.9910688,Y,N,Y,AC
42519,경기도,수원시,37.31562493,126.9910688,Y,N,Y,AC
42520,경기도,수원시,37.31184345,126.9899387,N,N,Y,C
42521,경기도,수원시,37.31171829,126.9903169,Y,N,Y,AC
42522,경기도,수원시,37.31067485,126.991453,Y,N,Y,AC
42523,경기도,수원시,37.31062979,126.9916029,Y,N,Y,AC
42524,경기도,수원시,37.30974607,126.9927447,N,N,N,N
42525,경기도,수원시,37.30974607,126.9927447,Y,N,Y,AC
42526,경기도,수원시,37.30955492,126.9944162,N,N,Y,C
42527,경기도,수원시,37.30866532,126.9950654,Y,N,Y,AC
42528,경기도,수원시,37.30850487,126.9956759,Y,N,Y,AC
42529,경기도,수원시,37.30832892,126.9969754,N,N,Y,C
42530,경기도,수원시,37.30752344,126.9978603,Y,N,Y,AC
42531,경기도,수원시,37.30642479,127.0002373,Y,N,Y,AC
42532,경기도,수원시,37.30453778,127.0037817,Y,N,Y,AC
42533,경기도,수원시,37.30146719,127.0088569,Y,N,Y,AC
42534,경기도,수원시,37.301642,127.0097133,Y,N,Y,AC
42535,경기도,수원시,37.29940001,127.0124922,Y,N,Y,AC
42536,경기도,수원시,37.29778377,127.0140146,Y,N,Y,AC
42537,경기도,수원시,37.29756796,127.0141401,Y,N,Y,AC
42538,경기도,수원시,37.29505946,127.0163524,Y,N,Y,AC
42539,경기도,수원시,37.29257497,127.0185056,Y,N,Y,AC
42540,경기도,수원시,37.29244322,127.0195772,Y,N,Y,AC
42541,경기도,수원시,37.29114905,127.0205219,Y,N,N,A
42542,경기도,수원시,37.29013884,127.0242428,Y,N,Y,AC
42543,경기도,수원시,37.28938575,127.0253123,Y,N,Y,AC
42544,경기도,수원시,37.28716785,127.0269242,N,N,N,N
42545,경기도,수원시,37.28513169,127.0282312,Y,N,Y,AC
42546,경기도,수원시,37.2845619,127.0277497,Y,N,Y,AC
42547,경기도,수원시,37.28386036,127.0281376,Y,N,Y,AC
42548,경기도,수원시,37.28067615,127.029827,Y,N,Y,AC
42549,경기도,수원시,37.28067615,127.029827,Y,N,Y,AC
42550,경기도,수원시,37.2799114,127.0300002,N,N,Y,C
42551,경기도,수원시,37.27922696,127.0303437,N,N,Y,C
42552,경기도,수원시,37.27868699,127.0305613,Y,N,Y,AC
42553,경기도,수원시,37.27805563,127.0304637,Y,N,Y,AC
42554,경기도,수원시,37.2754739,127.029521,Y,N,Y,AC
42555,경기도,수원시,37.27433643,127.0290882,Y,N,Y,AC
42556,경기도,수원시,37.27412364,127.0299806,N,N,Y,C
42557,경기도,수원시,37.27147841,127.0289368,N,N,Y,C
42558,경기도,수원시,37.27140729,127.0291854,N,N,Y,C
42559,경기도,수원시,37.27145656,127.0279782,Y,N,Y,AC
42560,경기도,수원시,37.26860733,127.0277704,Y,N,Y,AC
42561,경기도,수원시,37.26804772,127.0275822,Y,N,Y,AC
42562,경기도,수원시,37.2637103,127.0249026,Y,N,Y,AC
42563,경기도,수원시,37.26324979,127.0247025,Y,N,Y,AC
42564,경기도,수원시,37.26143898,127.0249507,N,N,Y,C
42565,경기도,수원시,37.26038777,127.0235589,Y,N,Y,AC
42566,경기도,수원시,37.25984608,127.023348,Y,N,Y,AC
42567,경기도,수원시,37.25658517,127.0216432,Y,N,Y,AC
42568,경기도,수원시,37.25609738,127.0213869,Y,N,Y,AC
42569,경기도,수원시,37.25396576,127.0203178,Y,N,Y,AC
42570,경기도,수원시,37.25150311,127.0190142,Y,N,Y,AC
42571,경기도,수원시,37.25048751,127.0183779,Y,N,Y,AC
42572,경기도,수원시,37.24971045,127.0179205,Y,N,Y,AC
42573,경기도,수원시,37.2483234,127.0174517,Y,N,Y,AC
42574,경기도,수원시,37.24611126,127.0172782,Y,N,Y,AC
42575,경기도,수원시,37.24447044,127.0172097,Y,N,Y,AC
42576,경기도,수원시,37.24310026,127.0172006,Y,N,Y,AC
42577,경기도,수원시,37.24166478,127.0166414,Y,N,Y,AC
42578,경기도,수원시,37.23376905,127.0199994,N,N,N,N
42579,경기도,수원시,37.29525573,127.0492033,Y,N,Y,AC
42580,경기도,수원시,37.29525573,127.0492033,Y,N,Y,AC
42581,경기도,수원시,37.2977359,127.0400557,Y,N,Y,AC
42582,경기도,수원시,37.29557358,127.0360301,N,N,Y,C
42583,경기도,수원시,37.29599326,127.0351369,N,N,N,N
42584,경기도,수원시,37.29599326,127.0351369,N,N,Y,C
42585,경기도,수원시,37.29599326,127.0351369,N,N,Y,C
42586,경기도,수원시,37.29599326,127.0351369,N,N,Y,C
42587,경기도,수원시,37.29557358,127.0360301,N,N,Y,C
42588,경기도,수원시,37.29376517,127.0354186,N,N,Y,C
42589,경기도,수원시,37.29350278,127.0378033,N,N,Y,C
42590,경기도,수원시,37.2923497,127.0385302,N,N,N,N
42591,경기도,수원시,37.29501522,127.0334261,Y,N,Y,AC
42592,경기도,수원시,37.29273912,127.0327015,Y,N,Y,AC
42593,경기도,수원시,37.29267906,127.0311852,Y,N,Y,AC
42594,경기도,수원시,37.2922079,127.0294267,Y,N,Y,AC
42595,경기도,수원시,37.29192536,127.0275232,Y,N,Y,AC
42596,경기도,수원시,37.29156125,127.0266342,Y,N,Y,AC
42597,경기도,수원시,37.28938575,127.0253123,Y,N,Y,AC
42598,경기도,수원시,37.28891785,127.025391,Y,N,Y,AC
42599,경기도,수원시,37.28843617,127.0229762,Y,N,Y,AC
42600,경기도,수원시,37.28451144,127.0219177,Y,N,Y,AC
42601,경기도,수원시,37.28291137,127.0207772,Y,N,Y,AC
42602,경기도,수원시,37.28247025,127.0209154,Y,N,Y,AC
42603,경기도,수원시,37.28169988,127.0185399,Y,N,Y,AC
42604,경기도,수원시,37.28166481,127.0179085,N,N,N,N
42605,경기도,수원시,37.28206606,127.0168343,Y,N,Y,AC
42606,경기도,수원시,37.28686904,126.967153,N,N,Y,C
42607,경기도,수원시,37.28575882,126.9679018,N,N,Y,C
42608,경기도,수원시,37.28550907,126.9684207,N,N,N,N
42609,경기도,수원시,37.28348435,126.9699551,N,N,N,N
42610,경기도,수원시,37.28243066,126.9719973,N,N,N,N
42611,경기도,수원시,37.28159721,126.9728153,Y,N,Y,AC
42612,경기도,수원시,37.28090779,126.9740607,Y,N,Y,AC
42613,경기도,수원시,37.27701709,126.9782341,N,N,N,N
42614,경기도,수원시,37.27346795,126.9830946,Y,N,Y,AC
42615,경기도,수원시,37.27701709,126.9782341,N,N,N,N
42616,경기도,수원시,37.27617999,126.9786003,Y,N,Y,AC
42617,경기도,수원시,37.2741241,126.9828509,Y,N,Y,AC
42618,경기도,수원시,37.27335927,126.9847115,Y,N,Y,AC
42619,경기도,수원시,37.27232445,126.9896062,Y,N,Y,AC
42620,경기도,수원시,37.27102917,126.9948095,Y,N,Y,AC
42621,경기도,수원시,37.2703018,126.9959821,Y,N,Y,AC
42622,경기도,수원시,37.301701,126.9631797,Y,N,Y,AC
42623,경기도,수원시,37.30123545,126.9662253,Y,N,N,A
42624,경기도,수원시,37.30026241,126.9746362,Y,N,Y,AC
42625,경기도,수원시,37.30026241,126.9746362,Y,N,Y,AC
42626,경기도,수원시,37.29997341,126.9774672,Y,N,Y,AC
42627,경기도,수원시,37.29738408,126.9790246,N,N,N,N
42628,경기도,수원시,37.2949624,126.9821256,Y,N,Y,AC
42629,경기도,수원시,37.29385892,126.9844114,Y,N,Y,AC
42630,경기도,수원시,37.29165461,126.9837327,Y,N,N,A
42631,경기도,수원시,37.28937296,126.9877308,Y,N,Y,AC
42632,경기도,수원시,37.28516633,126.9911431,N,N,Y,C
42633,경기도,수원시,37.28472217,126.9903294,Y,N,Y,AC
42634,경기도,수원시,37.28165698,126.9913073,Y,N,Y,AC
42635,경기도,수원시,37.28090772,126.991736,N,N,N,N
42636,경기도,수원시,37.27608118,126.9953169,Y,N,N,A
42637,경기도,수원시,37.27292875,126.9969176,Y,N,Y,AC
42638,경기도,수원시,37.27002799,126.9983384,Y,N,Y,AC
42639,경기도,수원시,37.26862887,126.9995561,Y,N,Y,AC
42640,경기도,수원시,37.2658468,127.0012247,N,N,N,N
42641,경기도,수원시,37.26295997,127.0024306,N,N,Y,C
42642,경기도,수원시,37.26171108,127.0038084,Y,N,N,A
42643,경기도,수원시,37.26092114,127.0043136,N,N,Y,C
42644,경기도,수원시,37.25961799,127.0050996,N,N,Y,C
42645,경기도,수원시,37.25846701,127.0057756,Y,N,Y,AC
42646,경기도,수원시,37.25654811,127.0071111,Y,N,Y,AC
42647,경기도,수원시,37.25624951,127.0079214,N,N,Y,C
42648,경기도,수원시,37.25371101,127.0109262,Y,N,Y,AC
42649,경기도,수원시,37.25337077,127.0114809,Y,N,N,A
42650,경기도,수원시,37.25337639,127.0128453,Y,N,N,A
42651,경기도,수원시,37.25295594,127.0136261,N,N,Y,C
42652,경기도,수원시,37.25283081,127.0138863,N,N,Y,C
42653,경기도,수원시,37.25189524,127.0143433,Y,N,Y,AC
42654,경기도,수원시,37.25101455,127.0172018,Y,N,Y,AC
42655,경기도,수원시,37.24971045,127.0179205,Y,N,Y,AC
42656,경기도,수원시,37.24919096,127.0187357,Y,N,Y,AC
42657,경기도,수원시,37.2491398,127.0209377,Y,N,N,A
42658,경기도,수원시,37.24926051,127.0225577,Y,N,N,A
42659,경기도,수원시,37.24753698,127.026406,Y,N,Y,AC
42660,경기도,수원시,37.24701883,127.0287486,Y,N,Y,AC
42661,경기도,수원시,37.24626137,127.0316571,Y,N,Y,AC
42662,경기도,수원시,37.24613291,127.0333527,Y,N,Y,AC
42663,경기도,수원시,37.24547196,127.0354805,N,N,N,N
42664,경기도,수원시,37.24507567,127.0377098,N,N,N,N
42665,경기도,수원시,37.24558411,127.038806,N,N,N,N
42666,경기도,수원시,37.24471059,127.043749,Y,N,Y,AC
42667,경기도,수원시,37.24465642,127.0440533,Y,N,Y,AC
42668,경기도,수원시,37.24493474,127.0469237,Y,N,Y,AC
42669,경기도,수원시,37.24498854,127.0475586,Y,N,Y,AC
42670,경기도,수원시,37.24510487,127.0496437,Y,N,Y,AC
42671,경기도,수원시,37.245029,127.0508383,Y,N,Y,AC
42672,경기도,수원시,37.24541381,127.0532386,Y,N,Y,AC
42673,경기도,수원시,37.24617508,127.0566513,Y,N,Y,AC
42674,경기도,수원시,37.24474817,127.0583396,Y,N,Y,AC
42675,경기도,수원시,37.24563884,127.0602835,Y,N,Y,AC
42676,경기도,수원시,37.24572066,127.0617865,Y,N,Y,AC
42677,경기도,수원시,37.24539693,127.0627669,N,N,N,N
42678,경기도,수원시,37.24814296,127.0671599,Y,N,Y,AC
42679,경기도,수원시,37.24604076,127.0666307,Y,N,Y,AC
42680,경기도,수원시,37.30397609,127.0009644,Y,N,Y,AC
42681,경기도,수원시,37.30266713,127.002643,N,N,N,N
42682,경기도,수원시,37.30266713,127.002643,Y,N,Y,AC
42683,경기도,수원시,37.30201165,127.003049,Y,N,N,A
42684,경기도,수원시,37.3022284,127.0033455,Y,N,Y,AC
42685,경기도,수원시,37.29925447,127.0034947,Y,N,Y,AC
42686,경기도,수원시,37.29999308,127.0056304,N,N,Y,C
42687,경기도,수원시,37.29999308,127.0056304,N,N,Y,C
42688,경기도,수원시,37.29952385,127.0054055,Y,N,Y,AC
42689,경기도,수원시,37.29910741,127.0066152,Y,N,Y,AC
42690,경기도,수원시,37.29810497,127.0066785,Y,N,Y,AC
42691,경기도,수원시,37.29798904,127.0113341,Y,N,Y,AC
42692,경기도,수원시,37.29798904,127.0113341,Y,N,Y,AC
42693,경기도,수원시,37.29579126,127.0095369,Y,N,Y,AC
42694,경기도,수원시,37.29512257,127.0091351,Y,N,Y,AC
42695,경기도,수원시,37.29351688,127.0110184,Y,N,Y,AC
42696,경기도,수원시,37.29318468,127.0113364,Y,N,Y,AC
42697,경기도,수원시,37.29189067,127.0123038,Y,N,Y,AC
42698,경기도,수원시,37.29127941,127.0127139,Y,N,Y,AC
42699,경기도,수원시,37.29068386,127.0125598,Y,N,Y,AC
42700,경기도,수원시,37.28950891,127.0139888,Y,N,Y,AC
42701,경기도,수원시,37.28924001,127.0145313,Y,N,Y,AC
42702,경기도,수원시,37.28744969,127.0152023,Y,N,Y,AC
42703,경기도,수원시,37.28589971,127.0152981,Y,N,Y,AC
42704,경기도,수원시,37.28501701,127.0154617,Y,N,Y,AC
42705,경기도,수원시,37.28335211,127.0161154,Y,N,Y,AC
42706,경기도,수원시,37.28323241,127.0164473,N,N,Y,C
42707,경기도,수원시,37.28206606,127.0168343,Y,N,Y,AC
42708,경기도,수원시,37.28156176,127.0169504,Y,N,Y,AC
42709,경기도,수원시,37.27943425,127.0168963,Y,N,Y,AC
42710,경기도,수원시,37.27832603,127.0170162,Y,N,Y,AC
42711,경기도,수원시,37.27639655,127.0168931,Y,N,Y,AC
42712,경기도,수원시,37.27557621,127.0168758,Y,N,Y,AC
42713,경기도,수원시,37.27656353,127.0163108,N,N,Y,C
42714,경기도,수원시,37.27517931,127.0164107,N,N,Y,C
42715,경기도,수원시,37.27483202,127.0166282,Y,N,Y,AC
42716,경기도,수원시,37.27261068,127.0163327,Y,N,Y,AC
42717,경기도,수원시,37.27261068,127.0163327,Y,N,Y,AC
42718,경기도,수원시,37.27169997,127.0172007,Y,N,N,A
42719,경기도,수원시,37.26960169,127.0172975,Y,N,Y,AC
42720,경기도,수원시,37.26960169,127.0172975,Y,N,Y,AC
42721,경기도,수원시,37.26772066,127.017322,N,N,N,N
42722,경기도,수원시,37.26788744,127.0167244,Y,N,Y,AC
42723,경기도,수원시,37.26710707,127.0165102,Y,N,Y,AC
42724,경기도,수원시,37.26560201,127.0160214,Y,N,Y,AC
42725,경기도,수원시,37.26536644,127.0154072,Y,N,Y,AC
42726,경기도,수원시,37.26414908,127.0152909,N,N,Y,C
42727,경기도,수원시,37.26388371,127.014843,Y,N,Y,AC
42728,경기도,수원시,37.26388371,127.014843,N,N,N,N
42729,경기도,수원시,37.26274933,127.0140876,Y,N,Y,AC
42730,경기도,수원시,37.26231258,127.0140086,Y,N,Y,AC
42731,경기도,수원시,37.26167243,127.0136264,Y,N,Y,AC
42732,경기도,수원시,37.26043426,127.0128337,Y,N,Y,AC
42733,경기도,수원시,37.25969672,127.0124158,Y,N,Y,AC
42734,경기도,수원시,37.25884637,127.0124831,Y,N,Y,AC
42735,경기도,수원시,37.25866386,127.0119429,Y,N,Y,AC
42736,경기도,수원시,37.25776249,127.0119488,Y,N,Y,AC
42737,경기도,수원시,37.25712411,127.0111062,Y,N,Y,AC
42738,경기도,수원시,37.25596495,127.0110357,Y,N,Y,AC
42739,경기도,수원시,37.2549825,127.0110533,Y,N,Y,AC
42740,경기도,수원시,37.25421806,127.0114755,Y,N,Y,AC
42741,경기도,수원시,37.25371101,127.0109262,Y,N,Y,AC
42742,경기도,수원시,37.25174806,127.011435,Y,N,Y,AC
42743,경기도,수원시,37.2504368,127.0124514,Y,N,Y,AC
42744,경기도,수원시,37.2488521,127.013021,Y,N,Y,AC
42745,경기도,수원시,37.24798651,127.012959,N,N,N,N
42746,경기도,수원시,37.24768064,127.0131075,Y,N,Y,AC
42747,경기도,수원시,37.24691636,127.0133075,N,N,N,N
42748,경기도,수원시,37.24524803,127.0136334,Y,N,Y,AC
42749,경기도,수원시,37.24501864,127.0146017,Y,N,Y,AC
42750,경기도,수원시,37.24425354,127.0148659,Y,N,Y,AC
42751,경기도,수원시,37.24402829,127.0148899,Y,N,Y,AC
42752,경기도,수원시,37.24298348,127.0150883,Y,N,Y,AC
42753,경기도,수원시,37.24155353,127.0158867,Y,N,Y,AC
42754,경기도,수원시,37.23970552,127.0164715,Y,N,Y,AC
42755,경기도,수원시,37.23325735,127.0200288,Y,N,Y,AC
42756,경기도,수원시,37.2331006,127.0200438,Y,N,Y,AC
42757,경기도,수원시,37.23012906,127.0216187,Y,N,Y,AC
42758,경기도,수원시,37.26674397,127.0019884,N,N,Y,C
42759,경기도,수원시,37.26671179,127.0017279,Y,N,Y,AC
42760,경기도,수원시,37.26692633,127.0024834,N,N,Y,C
42761,경기도,수원시,37.26705384,127.0027984,N,N,Y,C
42762,경기도,수원시,37.26749656,127.0030436,N,N,Y,C
42763,경기도,수원시,37.26801827,127.0051481,Y,N,Y,AC
42764,경기도,수원시,37.26801827,127.0051481,Y,N,Y,AC
42765,경기도,수원시,37.26801827,127.0051481,Y,N,Y,AC
42766,경기도,수원시,37.26801827,127.0051481,Y,N,Y,AC
42767,경기도,수원시,37.26962419,127.0074396,N,N,N,N
42768,경기도,수원시,37.26921965,127.0076976,N,N,Y,C
42769,경기도,수원시,37.26951827,127.0089813,Y,N,Y,AC
42770,경기도,수원시,37.26951827,127.0089813,Y,N,Y,AC
