,시도,시군구,육교명,엘리베이터,경사로,점자블럭,리프트,턱,핸드레일,위도,경도,보조시설유무
1173,전라남도,여수시,좌수영다리,N,N,N,N,N,N,34.741352,127.737375,Z
1174,전라남도,여수시,진남육교,N,N,N,N,N,N,34.7711531,127.705953,Z
1175,전라남도,여수시,충민육교,Y,N,Y,N,N,N,34.757349,127.726236,TW
1176,전라남도,여수시,터미널육교,Y,N,Y,N,N,N,34.7584145,127.717112,TW
1177,전라남도,여수시,한려육교,Y,N,N,N,N,N,34.767155,127.689867,A
1178,전라남도,여수시,한재육교,N,N,N,N,N,N,34.743892,127.721859,Z
1179,충청북도,청주시,강서육교,Y,N,N,N,N,N,36.6265504,127.4216014,A
1180,충청북도,청주시,휴암육교,Y,N,N,N,N,N,36.6212533,127.4033582,A
1181,충청북도,청주시,오송육교,Y,Y,N,N,N,N,36.6293826,127.3263202,TW
1182,충청북도,청주시,율량육교1,N,N,N,N,N,N,36.675166,127.483342,Z
1183,충청북도,청주시,율량육교2,N,Y,Y,N,N,N,36.674693,127.486861,TW
1184,충청북도,청주시,구룡육교,N,N,N,N,N,N,36.709231,127.415667,Z
1185,충청북도,청주시,가마육교,N,N,N,N,N,N,37.0496045,126.6313274,Z
1186,충청북도,청주시,충북고앞육교,N,N,N,N,N,N,36.608376,127.4817602,Z
1187,충청북도,청주시,사직초교육교,N,N,N,N,N,N,36.6308235,127.4777934,Z
1188,충청북도,청주시,성화보도육교,N,Y,N,N,N,N,36.6148013,127.4487713,B
1189,충청북도,청주시,홈플러스앞육교,N,Y,N,N,N,N,36.614725,127.442641,B
1190,충청북도,청주시,부첫대육교,N,N,N,N,N,N,36.556463,127.463523,Z
1191,부산광역시,해운대구,반여3동 우체국앞 육교,N,Y,N,N,N,N,35.20129952,129.1317399,B
1192,부산광역시,해운대구,센텀파크APT 주변 보도육교 1,Y,N,N,N,N,N,35.17912316,129.1240043,A
1193,부산광역시,해운대구,센텀파크APT 주변 보도육교 2,Y,N,N,N,N,N,35.17859965,129.1230248,A
1194,부산광역시,해운대구,센텀파크APT 주변 보도육교 3,N,N,N,N,N,N,35.17823397,129.1233226,Z
1195,부산광역시,해운대구,센텀파크APT 주변 보도육교 4,Y,N,N,N,N,N,35.17629592,129.1248965,A
1196,부산광역시,해운대구,센텀중학교 인근 보도육교,Y,N,N,N,N,N,35.17521672,129.1227173,A
1197,부산광역시,중구,연안여객부두 앞 육교,Y,N,N,N,N,N,35.1011811,129.0374156,A
1198,부산광역시,중구,봉래초등학교 앞 육교,Y,N,N,N,N,N,35.1123457,129.0372171,A
1199,부산광역시,서구,송도곡각지 앞 육교,Y,N,N,N,N,N,35.078649,129.018301,A
1200,부산광역시,서구,동신초등학교 앞 육교,Y,N,N,N,N,N,35.114451,129.019473,A
1201,부산광역시,서구,구덕야구장 앞 육교,Y,N,N,N,N,N,35.116255,129.017289,A
1202,부산광역시,서구,부산여중 앞 육교,Y,N,N,N,N,N,35.118217,129.015319,A
1203,부산광역시,서구,구덕초등학교 앞 육교,Y,N,N,N,N,N,35.119767,129.012297,A
1204,부산광역시,서구,송도곡각지 앞 육교,Y,N,N,N,N,N,35.078649,129.018301,A
1205,부산광역시,서구,동신초등학교 앞 육교,Y,N,N,N,N,N,35.114451,129.019473,A
1206,부산광역시,서구,구덕야구장 앞 육교,Y,N,N,N,N,N,35.116255,129.017289,A
1207,부산광역시,서구,부산여중 앞 육교,Y,N,N,N,N,N,35.118217,129.015319,A
1208,부산광역시,서구,구덕초등학교 앞 육교,Y,N,N,N,N,N,35.119767,129.012297,A
1209,경상북도,구미시,LG육교,N,N,N,N,N,N,36.126882,128.413608,Z
1210,경상북도,고아읍,고아육교,N,N,N,N,N,N,36.187881,128.348121,Z
1211,경상북도,구미시,공단육교,N,N,N,N,N,N,36.110916,128.377824,Z
1212,경상북도,구미시,광평육교,N,N,N,N,N,N,36.112681,128.363918,Z
1213,경상북도,구미시,구평IC육교,Y,N,N,N,N,N,36.092201,128.450052,A
